athlete_id;athlete_name;created_at;discipline;rating
809384;Susanne Schiller;2007-10-27;doubles;1521
810156;Andreas Karos;2007-10-27;singles;1458
810156;Andreas Karos;2007-10-27;doubles;1522
810233;Sascha Bulik;2007-10-27;singles;1532
810233;Sascha Bulik;2007-10-27;doubles;1410
810449;Alexander Nachtigall;2007-10-27;singles;2051
810449;Alexander Nachtigall;2007-10-27;doubles;2015
807523;Dan Guddat;2007-10-28;doubles;1545
807523;Dan Guddat;2007-10-28;mixed;1718
807743;Martin Braun;2007-10-28;singles;1558
807743;Martin Braun;2007-10-28;doubles;1448
808514;Stefanie Oertel;2007-10-28;doubles;1642
808514;Stefanie Oertel;2007-10-28;mixed;1734
809363;Andrea Paul;2007-10-28;singles;1389
809363;Andrea Paul;2007-10-28;doubles;1542
810156;Andreas Karos;2007-10-28;singles;1455
810156;Andreas Karos;2007-10-28;doubles;1520
810233;Sascha Bulik;2007-10-28;singles;1522
810233;Sascha Bulik;2007-10-28;doubles;1399
806310;Heinz Fraulob;2007-11-02;singles;1452
806310;Heinz Fraulob;2007-11-02;doubles;1533
806314;Gert Schulz;2007-11-02;doubles;1526
806314;Gert Schulz;2007-11-02;mixed;1527
809384;Susanne Schiller;2007-11-02;doubles;1517
806299;Andreas Knauf;2007-11-03;singles;1927
806299;Andreas Knauf;2007-11-03;doubles;1960
806304;Gabriela Knauf;2007-11-03;doubles;1921
806304;Gabriela Knauf;2007-11-03;mixed;1985
806316;Rainer Schütz;2007-11-03;singles;1779
806316;Rainer Schütz;2007-11-03;doubles;1839
806323;Dennis Doer;2007-11-03;doubles;1826
806323;Dennis Doer;2007-11-03;mixed;1966
807523;Dan Guddat;2007-11-03;doubles;1561
807523;Dan Guddat;2007-11-03;mixed;1726
808514;Stefanie Oertel;2007-11-03;doubles;1652
808514;Stefanie Oertel;2007-11-03;mixed;1737
809384;Susanne Schiller;2007-11-03;singles;1537
809384;Susanne Schiller;2007-11-03;doubles;1527
809585;Ronny Pabst;2007-11-03;doubles;1660
810156;Andreas Karos;2007-11-03;singles;1471
810233;Sascha Bulik;2007-11-03;singles;1536
810233;Sascha Bulik;2007-11-03;doubles;1393
810449;Alexander Nachtigall;2007-11-03;singles;2055
810449;Alexander Nachtigall;2007-11-03;doubles;2020
810817;Andreas Ziese;2007-11-03;doubles;1587
806299;Andreas Knauf;2007-11-10;singles;1922
806299;Andreas Knauf;2007-11-10;doubles;1969
806304;Gabriela Knauf;2007-11-10;doubles;1912
806304;Gabriela Knauf;2007-11-10;mixed;1968
806316;Rainer Schütz;2007-11-10;singles;1772
806316;Rainer Schütz;2007-11-10;doubles;1848
807523;Dan Guddat;2007-11-10;doubles;1570
807523;Dan Guddat;2007-11-10;mixed;1709
810449;Alexander Nachtigall;2007-11-10;singles;2052
810449;Alexander Nachtigall;2007-11-10;doubles;2029
806299;Andreas Knauf;2007-11-11;singles;1933
806299;Andreas Knauf;2007-11-11;doubles;1976
806304;Gabriela Knauf;2007-11-11;doubles;1903
806304;Gabriela Knauf;2007-11-11;mixed;1973
806316;Rainer Schütz;2007-11-11;singles;1766
806316;Rainer Schütz;2007-11-11;doubles;1839
807523;Dan Guddat;2007-11-11;doubles;1561
807523;Dan Guddat;2007-11-11;mixed;1714
810449;Alexander Nachtigall;2007-11-11;singles;2062
810449;Alexander Nachtigall;2007-11-11;doubles;2036
806310;Heinz Fraulob;2007-11-17;singles;1441
806310;Heinz Fraulob;2007-11-17;doubles;1535
806311;Thilo Gottschlag;2007-11-17;doubles;1795
806311;Thilo Gottschlag;2007-11-17;mixed;1985
809363;Andrea Paul;2007-11-17;doubles;1547
809363;Andrea Paul;2007-11-17;mixed;1548
809384;Susanne Schiller;2007-11-17;singles;1531
809384;Susanne Schiller;2007-11-17;doubles;1532
809585;Ronny Pabst;2007-11-17;doubles;1665
809585;Ronny Pabst;2007-11-17;mixed;1643
806276;Anika Götze;2007-11-18;singles;1556
806276;Anika Götze;2007-11-18;doubles;1765
806323;Dennis Doer;2007-11-18;doubles;1830
806323;Dennis Doer;2007-11-18;mixed;1963
807743;Martin Braun;2007-11-18;singles;1551
807743;Martin Braun;2007-11-18;doubles;1443
808514;Stefanie Oertel;2007-11-18;doubles;1642
808514;Stefanie Oertel;2007-11-18;mixed;1744
808845;Lilian Malanowsky;2007-11-18;singles;1529
808845;Lilian Malanowsky;2007-11-18;doubles;1557
808884;Tobias Schultze;2007-11-18;singles;1711
808884;Tobias Schultze;2007-11-18;doubles;1561
810156;Andreas Karos;2007-11-18;singles;1463
810156;Andreas Karos;2007-11-18;doubles;1515
810233;Sascha Bulik;2007-11-18;singles;1533
810233;Sascha Bulik;2007-11-18;doubles;1407
810817;Andreas Ziese;2007-11-18;doubles;1601
810817;Andreas Ziese;2007-11-18;mixed;1729
806299;Andreas Knauf;2007-12-08;singles;1940
806299;Andreas Knauf;2007-12-08;doubles;1982
806304;Gabriela Knauf;2007-12-08;doubles;1890
806304;Gabriela Knauf;2007-12-08;mixed;1978
806310;Heinz Fraulob;2007-12-08;singles;1446
806310;Heinz Fraulob;2007-12-08;doubles;1527
806314;Gert Schulz;2007-12-08;singles;1480
806314;Gert Schulz;2007-12-08;doubles;1518
806316;Rainer Schütz;2007-12-08;singles;1761
806316;Rainer Schütz;2007-12-08;doubles;1829
807523;Dan Guddat;2007-12-08;doubles;1551
807523;Dan Guddat;2007-12-08;mixed;1719
809363;Andrea Paul;2007-12-08;mixed;1538
809585;Ronny Pabst;2007-12-08;doubles;1675
809585;Ronny Pabst;2007-12-08;mixed;1633
810449;Alexander Nachtigall;2007-12-08;singles;2069
810449;Alexander Nachtigall;2007-12-08;doubles;2042
806276;Anika Götze;2007-12-09;doubles;1747
806276;Anika Götze;2007-12-09;mixed;1616
806323;Dennis Doer;2007-12-09;doubles;1817
806323;Dennis Doer;2007-12-09;mixed;1966
807743;Martin Braun;2007-12-09;singles;1541
807743;Martin Braun;2007-12-09;doubles;1439
808514;Stefanie Oertel;2007-12-09;doubles;1638
808514;Stefanie Oertel;2007-12-09;mixed;1752
808845;Lilian Malanowsky;2007-12-09;singles;1522
808845;Lilian Malanowsky;2007-12-09;doubles;1553
808884;Tobias Schultze;2007-12-09;singles;1699
808884;Tobias Schultze;2007-12-09;doubles;1554
810156;Andreas Karos;2007-12-09;singles;1457
810156;Andreas Karos;2007-12-09;doubles;1511
810233;Sascha Bulik;2007-12-09;singles;1521
810233;Sascha Bulik;2007-12-09;doubles;1402
810817;Andreas Ziese;2007-12-09;doubles;1596
810817;Andreas Ziese;2007-12-09;mixed;1737
806310;Heinz Fraulob;2007-12-13;singles;1436
806310;Heinz Fraulob;2007-12-13;doubles;1520
806314;Gert Schulz;2007-12-13;singles;1474
806314;Gert Schulz;2007-12-13;doubles;1511
809585;Ronny Pabst;2007-12-13;doubles;1679
809585;Ronny Pabst;2007-12-13;mixed;1630
806276;Anika Götze;2007-12-15;doubles;1754
806276;Anika Götze;2007-12-15;mixed;1620
806323;Dennis Doer;2007-12-15;doubles;1808
806323;Dennis Doer;2007-12-15;mixed;1970
807743;Martin Braun;2007-12-15;singles;1535
807743;Martin Braun;2007-12-15;doubles;1437
808514;Stefanie Oertel;2007-12-15;doubles;1646
808514;Stefanie Oertel;2007-12-15;mixed;1740
808577;Gerd Kanikowski;2007-12-15;singles;1718
808577;Gerd Kanikowski;2007-12-15;doubles;1497
808845;Lilian Malanowsky;2007-12-15;singles;1517
808845;Lilian Malanowsky;2007-12-15;doubles;1561
808884;Tobias Schultze;2007-12-15;singles;1690
808884;Tobias Schultze;2007-12-15;doubles;1564
809585;Ronny Pabst;2007-12-15;doubles;1663
809585;Ronny Pabst;2007-12-15;mixed;1618
810156;Andreas Karos;2007-12-15;singles;1450
810156;Andreas Karos;2007-12-15;doubles;1509
810817;Andreas Ziese;2007-12-15;singles;1701
810817;Andreas Ziese;2007-12-15;doubles;1580
806299;Andreas Knauf;2008-01-19;singles;1945
806299;Andreas Knauf;2008-01-19;doubles;1993
806304;Gabriela Knauf;2008-01-19;doubles;1897
806304;Gabriela Knauf;2008-01-19;mixed;1985
806310;Heinz Fraulob;2008-01-19;singles;1427
806310;Heinz Fraulob;2008-01-19;doubles;1531
806314;Gert Schulz;2008-01-19;doubles;1517
806314;Gert Schulz;2008-01-19;mixed;1536
806316;Rainer Schütz;2008-01-19;singles;1750
806316;Rainer Schütz;2008-01-19;doubles;1831
807523;Dan Guddat;2008-01-19;doubles;1562
807523;Dan Guddat;2008-01-19;mixed;1726
809384;Susanne Schiller;2008-01-19;mixed;1490
810449;Alexander Nachtigall;2008-01-19;singles;2072
810449;Alexander Nachtigall;2008-01-19;doubles;2044
806299;Andreas Knauf;2008-01-20;singles;1935
806299;Andreas Knauf;2008-01-20;doubles;1981
806304;Gabriela Knauf;2008-01-20;doubles;1882
806304;Gabriela Knauf;2008-01-20;mixed;1972
806316;Rainer Schütz;2008-01-20;singles;1746
806316;Rainer Schütz;2008-01-20;doubles;1827
807523;Dan Guddat;2008-01-20;doubles;1558
807523;Dan Guddat;2008-01-20;mixed;1713
807743;Martin Braun;2008-01-20;singles;1538
807743;Martin Braun;2008-01-20;doubles;1428
808514;Stefanie Oertel;2008-01-20;doubles;1650
808514;Stefanie Oertel;2008-01-20;mixed;1746
808845;Lilian Malanowsky;2008-01-20;singles;1523
808845;Lilian Malanowsky;2008-01-20;doubles;1565
809585;Ronny Pabst;2008-01-20;doubles;1654
810156;Andreas Karos;2008-01-20;doubles;1520
810449;Alexander Nachtigall;2008-01-20;singles;2055
810449;Alexander Nachtigall;2008-01-20;doubles;2032
810817;Andreas Ziese;2008-01-20;singles;1710
810817;Andreas Ziese;2008-01-20;mixed;1743
807743;Martin Braun;2008-01-23;singles;1537
807743;Martin Braun;2008-01-23;doubles;1426
808514;Stefanie Oertel;2008-01-23;doubles;1655
808514;Stefanie Oertel;2008-01-23;mixed;1732
808845;Lilian Malanowsky;2008-01-23;singles;1517
808845;Lilian Malanowsky;2008-01-23;doubles;1570
810156;Andreas Karos;2008-01-23;singles;1443
810156;Andreas Karos;2008-01-23;doubles;1518
810233;Sascha Bulik;2008-01-23;doubles;1396
810233;Sascha Bulik;2008-01-23;mixed;1664
810817;Andreas Ziese;2008-01-23;singles;1705
810817;Andreas Ziese;2008-01-23;doubles;1574
806276;Anika Götze;2008-01-26;doubles;1760
806276;Anika Götze;2008-01-26;mixed;1630
808577;Gerd Kanikowski;2008-01-26;singles;1730
808577;Gerd Kanikowski;2008-01-26;doubles;1491
808884;Tobias Schultze;2008-01-26;singles;1699
808884;Tobias Schultze;2008-01-26;doubles;1558
810817;Andreas Ziese;2008-01-26;doubles;1584
810817;Andreas Ziese;2008-01-26;mixed;1753
806299;Andreas Knauf;2008-01-27;singles;1942
806299;Andreas Knauf;2008-01-27;doubles;1986
806304;Gabriela Knauf;2008-01-27;doubles;1876
806304;Gabriela Knauf;2008-01-27;mixed;1969
806316;Rainer Schütz;2008-01-27;singles;1740
806316;Rainer Schütz;2008-01-27;doubles;1824
807523;Dan Guddat;2008-01-27;doubles;1555
807523;Dan Guddat;2008-01-27;mixed;1710
810449;Alexander Nachtigall;2008-01-27;singles;2045
810449;Alexander Nachtigall;2008-01-27;doubles;2037
806276;Anika Götze;2008-02-02;doubles;1767
806276;Anika Götze;2008-02-02;mixed;1636
806299;Andreas Knauf;2008-02-02;singles;1952
806299;Andreas Knauf;2008-02-02;doubles;1976
806304;Gabriela Knauf;2008-02-02;doubles;1870
806304;Gabriela Knauf;2008-02-02;mixed;1966
806316;Rainer Schütz;2008-02-02;singles;1737
806316;Rainer Schütz;2008-02-02;doubles;1814
806323;Dennis Doer;2008-02-02;mixed;1976
807523;Dan Guddat;2008-02-02;doubles;1562
807523;Dan Guddat;2008-02-02;mixed;1707
807743;Martin Braun;2008-02-02;singles;1533
807743;Martin Braun;2008-02-02;doubles;1423
808514;Stefanie Oertel;2008-02-02;doubles;1644
808514;Stefanie Oertel;2008-02-02;mixed;1737
808845;Lilian Malanowsky;2008-02-02;singles;1508
808845;Lilian Malanowsky;2008-02-02;doubles;1559
808884;Tobias Schultze;2008-02-02;singles;1703
808884;Tobias Schultze;2008-02-02;doubles;1570
810156;Andreas Karos;2008-02-02;doubles;1522
810233;Sascha Bulik;2008-02-02;doubles;1393
810449;Alexander Nachtigall;2008-02-02;singles;2035
810449;Alexander Nachtigall;2008-02-02;doubles;2044
810817;Andreas Ziese;2008-02-02;singles;1698
810817;Andreas Ziese;2008-02-02;mixed;1758
806311;Thilo Gottschlag;2008-02-03;doubles;1799
806311;Thilo Gottschlag;2008-02-03;mixed;1998
806314;Gert Schulz;2008-02-03;singles;1481
806314;Gert Schulz;2008-02-03;doubles;1521
809363;Andrea Paul;2008-02-03;doubles;1542
809363;Andrea Paul;2008-02-03;mixed;1551
809384;Susanne Schiller;2008-02-03;singles;1520
809384;Susanne Schiller;2008-02-03;doubles;1527
806276;Anika Götze;2008-02-09;doubles;1779
806276;Anika Götze;2008-02-09;mixed;1640
806310;Heinz Fraulob;2008-02-09;doubles;1522
806310;Heinz Fraulob;2008-02-09;mixed;1537
806311;Thilo Gottschlag;2008-02-09;doubles;1811
806311;Thilo Gottschlag;2008-02-09;mixed;2001
806314;Gert Schulz;2008-02-09;singles;1473
806314;Gert Schulz;2008-02-09;doubles;1506
806323;Dennis Doer;2008-02-09;doubles;1813
806323;Dennis Doer;2008-02-09;mixed;1980
808514;Stefanie Oertel;2008-02-09;doubles;1653
808514;Stefanie Oertel;2008-02-09;mixed;1740
808577;Gerd Kanikowski;2008-02-09;singles;1719
808577;Gerd Kanikowski;2008-02-09;doubles;1496
808845;Lilian Malanowsky;2008-02-09;singles;1519
808845;Lilian Malanowsky;2008-02-09;doubles;1568
808884;Tobias Schultze;2008-02-09;singles;1718
808884;Tobias Schultze;2008-02-09;doubles;1584
809363;Andrea Paul;2008-02-09;doubles;1548
809363;Andrea Paul;2008-02-09;mixed;1545
809384;Susanne Schiller;2008-02-09;singles;1529
809384;Susanne Schiller;2008-02-09;doubles;1533
810156;Andreas Karos;2008-02-09;doubles;1533
810233;Sascha Bulik;2008-02-09;singles;1515
810817;Andreas Ziese;2008-02-09;singles;1711
810817;Andreas Ziese;2008-02-09;doubles;1596
806299;Andreas Knauf;2008-02-10;singles;1955
806299;Andreas Knauf;2008-02-10;doubles;1984
806304;Gabriela Knauf;2008-02-10;doubles;1864
806304;Gabriela Knauf;2008-02-10;mixed;1980
806311;Thilo Gottschlag;2008-02-10;doubles;1818
806311;Thilo Gottschlag;2008-02-10;mixed;2004
806316;Rainer Schütz;2008-02-10;singles;1724
806316;Rainer Schütz;2008-02-10;doubles;1829
807523;Dan Guddat;2008-02-10;doubles;1577
807523;Dan Guddat;2008-02-10;mixed;1721
807743;Martin Braun;2008-02-10;singles;1524
807743;Martin Braun;2008-02-10;doubles;1430
808514;Stefanie Oertel;2008-02-10;doubles;1647
808514;Stefanie Oertel;2008-02-10;mixed;1743
808845;Lilian Malanowsky;2008-02-10;singles;1512
808845;Lilian Malanowsky;2008-02-10;doubles;1562
810449;Alexander Nachtigall;2008-02-10;singles;2041
810449;Alexander Nachtigall;2008-02-10;doubles;2052
810817;Andreas Ziese;2008-02-10;singles;1703
810817;Andreas Ziese;2008-02-10;doubles;1603
806310;Heinz Fraulob;2008-02-19;singles;1416
806310;Heinz Fraulob;2008-02-19;doubles;1517
806311;Thilo Gottschlag;2008-02-19;doubles;1823
806311;Thilo Gottschlag;2008-02-19;mixed;1995
806314;Gert Schulz;2008-02-19;singles;1466
806314;Gert Schulz;2008-02-19;doubles;1511
809363;Andrea Paul;2008-02-19;doubles;1543
809363;Andrea Paul;2008-02-19;mixed;1536
809384;Susanne Schiller;2008-02-19;singles;1526
809384;Susanne Schiller;2008-02-19;doubles;1528
806276;Anika Götze;2008-02-21;singles;1553
806276;Anika Götze;2008-02-21;doubles;1772
806304;Gabriela Knauf;2008-02-21;doubles;1857
806304;Gabriela Knauf;2008-02-21;mixed;1992
806316;Rainer Schütz;2008-02-21;singles;1721
806316;Rainer Schütz;2008-02-21;doubles;1834
807523;Dan Guddat;2008-02-21;doubles;1582
807523;Dan Guddat;2008-02-21;mixed;1733
808884;Tobias Schultze;2008-02-21;singles;1728
810449;Alexander Nachtigall;2008-02-21;singles;2032
810449;Alexander Nachtigall;2008-02-21;doubles;2049
806276;Anika Götze;2008-02-23;doubles;1792
806276;Anika Götze;2008-02-23;mixed;1650
806323;Dennis Doer;2008-02-23;doubles;1800
808884;Tobias Schultze;2008-02-23;singles;1715
808884;Tobias Schultze;2008-02-23;doubles;1578
809384;Susanne Schiller;2008-02-23;singles;1520
809384;Susanne Schiller;2008-02-23;doubles;1548
810817;Andreas Ziese;2008-02-23;mixed;1768
806276;Anika Götze;2008-09-27;doubles;1800
806276;Anika Götze;2008-09-27;mixed;1654
806299;Andreas Knauf;2008-09-27;singles;1962
806299;Andreas Knauf;2008-09-27;doubles;1989
806304;Gabriela Knauf;2008-09-27;doubles;1850
806304;Gabriela Knauf;2008-09-27;mixed;2000
806310;Heinz Fraulob;2008-09-27;doubles;1503
806316;Rainer Schütz;2008-09-27;singles;1747
806316;Rainer Schütz;2008-09-27;doubles;1840
806323;Dennis Doer;2008-09-27;doubles;1803
806323;Dennis Doer;2008-09-27;mixed;1984
808577;Gerd Kanikowski;2008-09-27;singles;1692
808577;Gerd Kanikowski;2008-09-27;doubles;1501
808884;Tobias Schultze;2008-09-27;singles;1726
808884;Tobias Schultze;2008-09-27;doubles;1591
809363;Andrea Paul;2008-09-27;doubles;1562
809363;Andrea Paul;2008-09-27;mixed;1547
809384;Susanne Schiller;2008-09-27;singles;1540
809384;Susanne Schiller;2008-09-27;doubles;1567
809585;Ronny Pabst;2008-09-27;doubles;1661
810233;Sascha Bulik;2008-09-27;singles;1527
810233;Sascha Bulik;2008-09-27;doubles;1400
810449;Alexander Nachtigall;2008-09-27;singles;2043
810449;Alexander Nachtigall;2008-09-27;doubles;2055
806276;Anika Götze;2008-09-28;doubles;1806
806276;Anika Götze;2008-09-28;mixed;1658
806299;Andreas Knauf;2008-09-28;singles;1950
806299;Andreas Knauf;2008-09-28;doubles;1997
806304;Gabriela Knauf;2008-09-28;doubles;1841
806304;Gabriela Knauf;2008-09-28;mixed;2015
806316;Rainer Schütz;2008-09-28;singles;1755
806316;Rainer Schütz;2008-09-28;doubles;1844
806323;Dennis Doer;2008-09-28;doubles;1807
806323;Dennis Doer;2008-09-28;mixed;1988
807743;Martin Braun;2008-09-28;singles;1518
807743;Martin Braun;2008-09-28;doubles;1437
808514;Stefanie Oertel;2008-09-28;doubles;1655
808514;Stefanie Oertel;2008-09-28;mixed;1750
808884;Tobias Schultze;2008-09-28;singles;1739
808884;Tobias Schultze;2008-09-28;doubles;1601
810156;Andreas Karos;2008-09-28;singles;1451
810156;Andreas Karos;2008-09-28;doubles;1540
810233;Sascha Bulik;2008-09-28;singles;1534
810233;Sascha Bulik;2008-09-28;doubles;1407
810449;Alexander Nachtigall;2008-09-28;doubles;2059
810449;Alexander Nachtigall;2008-09-28;mixed;1915
810817;Andreas Ziese;2008-09-28;doubles;1610
810817;Andreas Ziese;2008-09-28;mixed;1775
806276;Anika Götze;2008-09-30;doubles;1801
806276;Anika Götze;2008-09-30;mixed;1644
806323;Dennis Doer;2008-09-30;doubles;1816
806323;Dennis Doer;2008-09-30;mixed;1974
808884;Tobias Schultze;2008-09-30;singles;1751
808884;Tobias Schultze;2008-09-30;doubles;1615
809585;Ronny Pabst;2008-09-30;doubles;1671
810233;Sascha Bulik;2008-09-30;singles;1559
810233;Sascha Bulik;2008-09-30;doubles;1417
806316;Rainer Schütz;2008-10-01;doubles;1852
806316;Rainer Schütz;2008-10-01;mixed;1732
807743;Martin Braun;2008-10-01;singles;1517
807743;Martin Braun;2008-10-01;doubles;1431
808514;Stefanie Oertel;2008-10-01;doubles;1643
808514;Stefanie Oertel;2008-10-01;mixed;1758
810817;Andreas Ziese;2008-10-01;singles;1711
810817;Andreas Ziese;2008-10-01;doubles;1618
806299;Andreas Knauf;2008-10-04;singles;1943
806299;Andreas Knauf;2008-10-04;doubles;1987
806304;Gabriela Knauf;2008-10-04;doubles;1831
806304;Gabriela Knauf;2008-10-04;mixed;2020
807743;Martin Braun;2008-10-04;doubles;1428
810449;Alexander Nachtigall;2008-10-04;singles;2034
810449;Alexander Nachtigall;2008-10-04;mixed;1920
806316;Rainer Schütz;2008-10-07;singles;1766
806316;Rainer Schütz;2008-10-07;doubles;1846
807743;Martin Braun;2008-10-07;singles;1547
807743;Martin Braun;2008-10-07;doubles;1422
808514;Stefanie Oertel;2008-10-07;doubles;1636
808514;Stefanie Oertel;2008-10-07;mixed;1743
810233;Sascha Bulik;2008-10-07;singles;1547
810233;Sascha Bulik;2008-10-07;doubles;1431
810817;Andreas Ziese;2008-10-07;doubles;1632
810817;Andreas Ziese;2008-10-07;mixed;1760
806276;Anika Götze;2008-10-08;doubles;1780
806276;Anika Götze;2008-10-08;mixed;1648
806323;Dennis Doer;2008-10-08;doubles;1807
806323;Dennis Doer;2008-10-08;mixed;1978
808884;Tobias Schultze;2008-10-08;singles;1762
808884;Tobias Schultze;2008-10-08;doubles;1610
806310;Heinz Fraulob;2008-10-11;doubles;1509
806311;Thilo Gottschlag;2008-10-11;doubles;1810
806311;Thilo Gottschlag;2008-10-11;mixed;2003
806314;Gert Schulz;2008-10-11;singles;1460
806314;Gert Schulz;2008-10-11;doubles;1498
806316;Rainer Schütz;2008-10-11;singles;1779
806316;Rainer Schütz;2008-10-11;doubles;1850
807743;Martin Braun;2008-10-11;singles;1543
807743;Martin Braun;2008-10-11;doubles;1414
808514;Stefanie Oertel;2008-10-11;doubles;1623
809363;Andrea Paul;2008-10-11;doubles;1569
809363;Andrea Paul;2008-10-11;mixed;1555
809384;Susanne Schiller;2008-10-11;singles;1547
809384;Susanne Schiller;2008-10-11;doubles;1574
809585;Ronny Pabst;2008-10-11;doubles;1674
810156;Andreas Karos;2008-10-11;singles;1447
810156;Andreas Karos;2008-10-11;doubles;1532
810233;Sascha Bulik;2008-10-11;singles;1553
810233;Sascha Bulik;2008-10-11;doubles;1434
810817;Andreas Ziese;2008-10-11;doubles;1636
810817;Andreas Ziese;2008-10-11;mixed;1770
806310;Heinz Fraulob;2008-10-12;singles;1405
806310;Heinz Fraulob;2008-10-12;doubles;1503
806311;Thilo Gottschlag;2008-10-12;doubles;1814
806311;Thilo Gottschlag;2008-10-12;mixed;2009
806314;Gert Schulz;2008-10-12;singles;1446
806314;Gert Schulz;2008-10-12;doubles;1502
809363;Andrea Paul;2008-10-12;doubles;1579
809363;Andrea Paul;2008-10-12;mixed;1561
809384;Susanne Schiller;2008-10-12;singles;1555
809384;Susanne Schiller;2008-10-12;doubles;1584
809585;Ronny Pabst;2008-10-12;doubles;1666
810233;Sascha Bulik;2008-10-12;singles;1538
810233;Sascha Bulik;2008-10-12;doubles;1426
806299;Andreas Knauf;2008-10-18;singles;1949
806299;Andreas Knauf;2008-10-18;doubles;1992
806304;Gabriela Knauf;2008-10-18;doubles;1837
806304;Gabriela Knauf;2008-10-18;mixed;2010
807523;Dan Guddat;2008-10-18;doubles;1595
807523;Dan Guddat;2008-10-18;mixed;1723
810449;Alexander Nachtigall;2008-10-18;singles;2047
810449;Alexander Nachtigall;2008-10-18;doubles;2072
808845;Lilian Malanowsky;2008-11-06;singles;1518
808845;Lilian Malanowsky;2008-11-06;doubles;1566
809585;Ronny Pabst;2008-11-06;doubles;1675
810233;Sascha Bulik;2008-11-06;singles;1546
810233;Sascha Bulik;2008-11-06;doubles;1435
806276;Anika Götze;2008-11-08;doubles;1785
806276;Anika Götze;2008-11-08;mixed;1657
806299;Andreas Knauf;2008-11-08;singles;1928
806299;Andreas Knauf;2008-11-08;doubles;1974
806304;Gabriela Knauf;2008-11-08;doubles;1832
806304;Gabriela Knauf;2008-11-08;mixed;2018
806310;Heinz Fraulob;2008-11-08;singles;1396
806310;Heinz Fraulob;2008-11-08;doubles;1497
806314;Gert Schulz;2008-11-08;singles;1439
806314;Gert Schulz;2008-11-08;doubles;1514
806316;Rainer Schütz;2008-11-08;singles;1790
806316;Rainer Schütz;2008-11-08;doubles;1867
807523;Dan Guddat;2008-11-08;doubles;1599
807523;Dan Guddat;2008-11-08;mixed;1731
807743;Martin Braun;2008-11-08;singles;1538
807743;Martin Braun;2008-11-08;doubles;1413
808514;Stefanie Oertel;2008-11-08;doubles;1620
808514;Stefanie Oertel;2008-11-08;mixed;1740
808884;Tobias Schultze;2008-11-08;singles;1757
808884;Tobias Schultze;2008-11-08;doubles;1603
809363;Andrea Paul;2008-11-08;doubles;1562
809363;Andrea Paul;2008-11-08;mixed;1555
809384;Susanne Schiller;2008-11-08;singles;1536
809384;Susanne Schiller;2008-11-08;singles;1544
809384;Susanne Schiller;2008-11-08;doubles;1589
809384;Susanne Schiller;2008-11-08;doubles;1572
810156;Andreas Karos;2008-11-08;doubles;1531
810233;Sascha Bulik;2008-11-08;doubles;1452
810449;Alexander Nachtigall;2008-11-08;singles;2050
810449;Alexander Nachtigall;2008-11-08;doubles;2076
810817;Andreas Ziese;2008-11-08;singles;1699
810817;Andreas Ziese;2008-11-08;mixed;1767
806276;Anika Götze;2008-11-09;doubles;1774
806276;Anika Götze;2008-11-09;mixed;1650
806316;Rainer Schütz;2008-11-09;singles;1804
806316;Rainer Schütz;2008-11-09;doubles;1878
807743;Martin Braun;2008-11-09;singles;1549
807743;Martin Braun;2008-11-09;doubles;1408
808514;Stefanie Oertel;2008-11-09;doubles;1609
808514;Stefanie Oertel;2008-11-09;mixed;1747
808884;Tobias Schultze;2008-11-09;singles;1762
808884;Tobias Schultze;2008-11-09;doubles;1616
809384;Susanne Schiller;2008-11-09;singles;1540
809384;Susanne Schiller;2008-11-09;doubles;1561
810156;Andreas Karos;2008-11-09;doubles;1521
810156;Andreas Karos;2008-11-09;mixed;1557
810233;Sascha Bulik;2008-11-09;singles;1556
810233;Sascha Bulik;2008-11-09;doubles;1463
810817;Andreas Ziese;2008-11-09;doubles;1631
810817;Andreas Ziese;2008-11-09;mixed;1774
806310;Heinz Fraulob;2008-11-10;singles;1388
806310;Heinz Fraulob;2008-11-10;doubles;1508
806311;Thilo Gottschlag;2008-11-10;doubles;1803
806311;Thilo Gottschlag;2008-11-10;mixed;2012
806314;Gert Schulz;2008-11-10;singles;1437
806314;Gert Schulz;2008-11-10;doubles;1503
809363;Andrea Paul;2008-11-10;doubles;1579
809363;Andrea Paul;2008-11-10;mixed;1558
809384;Susanne Schiller;2008-11-10;singles;1556
809384;Susanne Schiller;2008-11-10;doubles;1578
806276;Anika Götze;2008-11-15;doubles;1782
806276;Anika Götze;2008-11-15;mixed;1656
808845;Lilian Malanowsky;2008-11-15;singles;1504
808845;Lilian Malanowsky;2008-11-15;doubles;1555
808884;Tobias Schultze;2008-11-15;singles;1769
808884;Tobias Schultze;2008-11-15;doubles;1624
809585;Ronny Pabst;2008-11-15;doubles;1666
810233;Sascha Bulik;2008-11-15;singles;1567
810233;Sascha Bulik;2008-11-15;doubles;1468
810817;Andreas Ziese;2008-11-15;doubles;1636
810817;Andreas Ziese;2008-11-15;mixed;1780
806299;Andreas Knauf;2008-11-16;singles;1936
806299;Andreas Knauf;2008-11-16;doubles;1982
806304;Gabriela Knauf;2008-11-16;mixed;2003
806310;Heinz Fraulob;2008-11-16;singles;1385
806310;Heinz Fraulob;2008-11-16;doubles;1499
806311;Thilo Gottschlag;2008-11-16;doubles;1798
806311;Thilo Gottschlag;2008-11-16;mixed;2014
806314;Gert Schulz;2008-11-16;singles;1432
806314;Gert Schulz;2008-11-16;doubles;1498
806316;Rainer Schütz;2008-11-16;doubles;1893
