athlete_id;athlete_name;created_at;discipline;skill_mean;skill_std
806299;Andreas Knauf;2005-09-18;doubles;39.7205;5.3193
806304;Gabriela Knauf;2005-09-18;doubles;28.8953;6.72777
806304;Gabriela Knauf;2005-09-18;mixed;28.939;6.98143
806311;Thilo Gottschlag;2005-09-18;doubles;29.4389;2.56626
806311;Thilo Gottschlag;2005-09-18;mixed;33.7113;3.06213
806314;Gert Schulz;2005-09-18;doubles;22.7978;2.5095
806314;Gert Schulz;2005-09-18;mixed;31.14;4.48415
806316;Rainer Schütz;2005-09-18;singles;30.6197;2.5367
806316;Rainer Schütz;2005-09-18;doubles;26.8965;4.28447
806396;Anja Götze;2005-09-18;mixed;33.3973;2.75344
807523;Dan Guddat;2005-09-18;singles;35.5097;4.57999
807523;Dan Guddat;2005-09-18;doubles;37.9417;5.52315
808514;Stefanie Oertel;2005-09-18;mixed;33.0218;3.00733
808577;Gerd Kanikowski;2005-09-18;singles;33.3017;1.79566
808577;Gerd Kanikowski;2005-09-18;doubles;23.6419;2.79757
808884;Tobias Schultze;2005-09-18;singles;31.109;1.95846
808884;Tobias Schultze;2005-09-18;doubles;28.5687;2.8122
809363;Andrea Paul;2005-09-18;singles;17.4637;4.46246
809363;Andrea Paul;2005-09-18;doubles;28.4166;5.01452
810156;Andreas Karos;2005-09-18;singles;21.7103;2.49016
810156;Andreas Karos;2005-09-18;doubles;32.2756;3.36149
810233;Sascha Bulik;2005-09-18;singles;25.7118;2.31472
810233;Sascha Bulik;2005-09-18;doubles;22.3171;3.64614
810449;Alexander Nachtigall;2005-09-18;singles;30.3191;5.4147
810449;Alexander Nachtigall;2005-09-18;doubles;31.5649;6.86263
810817;Andreas Ziese;2005-09-18;doubles;25.9714;6.21914
810817;Andreas Ziese;2005-09-18;mixed;27.2186;7.48575
809363;Andrea Paul;2005-09-23;singles;17.1137;4.33832
809363;Andrea Paul;2005-09-23;doubles;26.3131;4.76516
806276;Anika Götze;2005-09-24;singles;20.2034;2.08498
806276;Anika Götze;2005-09-24;doubles;30.9405;2.61518
806310;Heinz Fraulob;2005-09-24;singles;24.5775;3.22997
806310;Heinz Fraulob;2005-09-24;doubles;22.2176;2.85301
806314;Gert Schulz;2005-09-24;doubles;22.5866;2.47781
806314;Gert Schulz;2005-09-24;mixed;31.439;4.42056
806396;Anja Götze;2005-09-24;doubles;28.4447;2.54538
806396;Anja Götze;2005-09-24;mixed;33.5101;2.73985
807743;Martin Braun;2005-09-24;singles;23.5855;1.87012
807743;Martin Braun;2005-09-24;doubles;17.3055;3.18226
808514;Stefanie Oertel;2005-09-24;doubles;27.1012;2.88787
808514;Stefanie Oertel;2005-09-24;mixed;33.1814;2.98094
808577;Gerd Kanikowski;2005-09-24;singles;32.5313;1.74147
808577;Gerd Kanikowski;2005-09-24;doubles;23.3795;2.75293
808845;Lilian Malanowsky;2005-09-24;singles;22.4494;2.3901
808845;Lilian Malanowsky;2005-09-24;doubles;30.3486;3.33951
810233;Sascha Bulik;2005-09-24;singles;26.4666;2.21693
810233;Sascha Bulik;2005-09-24;doubles;22.8861;3.57259
810817;Andreas Ziese;2005-09-24;singles;27.4245;5.28824
810817;Andreas Ziese;2005-09-24;mixed;28.2069;7.05108
806299;Andreas Knauf;2005-09-25;singles;35.5761;3.89941
806299;Andreas Knauf;2005-09-25;doubles;39.7429;5.30604
806304;Gabriela Knauf;2005-09-25;doubles;31.2955;6.29934
806304;Gabriela Knauf;2005-09-25;mixed;31.4195;6.59917
806316;Rainer Schütz;2005-09-25;doubles;25.199;4.12331
806316;Rainer Schütz;2005-09-25;mixed;17.5273;7.14644
806323;Dennis Doer;2005-09-25;doubles;32.2741;2.61955
806323;Dennis Doer;2005-09-25;mixed;35.9074;2.91232
808884;Tobias Schultze;2005-09-25;singles;31.2308;1.93754
808884;Tobias Schultze;2005-09-25;doubles;27.8754;2.74578
810156;Andreas Karos;2005-09-25;doubles;31.2852;3.24641
810156;Andreas Karos;2005-09-25;mixed;19.4076;6.42608
810449;Alexander Nachtigall;2005-09-25;singles;34.0953;4.53192
810449;Alexander Nachtigall;2005-09-25;doubles;34.3067;6.23772
806323;Dennis Doer;2005-09-28;doubles;32.2153;2.6067
806323;Dennis Doer;2005-09-28;mixed;36.4054;2.86604
809363;Andrea Paul;2005-09-30;singles;16.5472;4.10364
809363;Andrea Paul;2005-09-30;doubles;26.3689;4.73999
806299;Andreas Knauf;2005-10-22;singles;36.8219;3.57826
806299;Andreas Knauf;2005-10-22;doubles;40.891;5.00155
806304;Gabriela Knauf;2005-10-22;doubles;32.1031;6.02511
806304;Gabriela Knauf;2005-10-22;mixed;32.1312;6.3988
806311;Thilo Gottschlag;2005-10-22;doubles;29.6543;2.53211
806311;Thilo Gottschlag;2005-10-22;mixed;34.0338;3.00779
806316;Rainer Schütz;2005-10-22;singles;29.797;2.42078
806316;Rainer Schütz;2005-10-22;doubles;25.6458;4.02542
808514;Stefanie Oertel;2005-10-22;doubles;27.6441;2.82631
808514;Stefanie Oertel;2005-10-22;mixed;33.0457;2.95966
808845;Lilian Malanowsky;2005-10-22;singles;22.814;2.32629
808845;Lilian Malanowsky;2005-10-22;doubles;31.0744;3.24317
809363;Andrea Paul;2005-10-22;singles;16.1852;3.96298
809363;Andrea Paul;2005-10-22;doubles;25.0067;4.48909
810233;Sascha Bulik;2005-10-22;singles;25.9986;2.1452
810233;Sascha Bulik;2005-10-22;doubles;22.5755;3.5233
810449;Alexander Nachtigall;2005-10-22;singles;35.6252;4.09575
810449;Alexander Nachtigall;2005-10-22;doubles;36.6378;5.75033
810817;Andreas Ziese;2005-10-22;singles;30.5957;4.73963
810817;Andreas Ziese;2005-10-22;doubles;24.0706;5.85255
806276;Anika Götze;2005-10-23;doubles;31.1801;2.57984
806276;Anika Götze;2005-10-23;mixed;31.0909;5.54292
806310;Heinz Fraulob;2005-10-23;singles;24.2589;3.14685
806310;Heinz Fraulob;2005-10-23;doubles;23.5431;2.75512
806314;Gert Schulz;2005-10-23;doubles;22.5299;2.46807
806314;Gert Schulz;2005-10-23;mixed;32.1228;4.27618
807743;Martin Braun;2005-10-23;singles;23.7392;1.84457
807743;Martin Braun;2005-10-23;doubles;17.212;3.15973
808514;Stefanie Oertel;2005-10-23;doubles;26.5433;2.74035
808514;Stefanie Oertel;2005-10-23;mixed;33.1767;2.9368
808577;Gerd Kanikowski;2005-10-23;singles;32.6709;1.71884
808577;Gerd Kanikowski;2005-10-23;doubles;24.6138;2.66526
808845;Lilian Malanowsky;2005-10-23;singles;22.6651;2.28785
808845;Lilian Malanowsky;2005-10-23;doubles;29.6253;3.11187
810233;Sascha Bulik;2005-10-23;singles;26.7728;2.06678
810233;Sascha Bulik;2005-10-23;doubles;21.9078;3.43577
810817;Andreas Ziese;2005-10-23;singles;31.3999;4.40646
810817;Andreas Ziese;2005-10-23;mixed;28.9502;6.72053
806316;Rainer Schütz;2005-10-29;singles;30.432;2.35065
806316;Rainer Schütz;2005-10-29;doubles;23.717;3.89549
808845;Lilian Malanowsky;2005-10-29;singles;22.2957;2.21997
808845;Lilian Malanowsky;2005-10-29;doubles;29.2441;3.06255
809363;Andrea Paul;2005-10-29;singles;15.6311;3.77202
809363;Andrea Paul;2005-10-29;doubles;26.4241;4.31358
809585;Ronny Pabst;2005-10-29;doubles;24.985;3.19931
809585;Ronny Pabst;2005-10-29;mixed;33.7524;4.02012
810233;Sascha Bulik;2005-10-29;singles;27.2279;2.01787
810233;Sascha Bulik;2005-10-29;doubles;22.7872;3.33255
810449;Alexander Nachtigall;2005-10-29;singles;36.1425;3.94927
810449;Alexander Nachtigall;2005-10-29;doubles;37.4983;5.55865
810817;Andreas Ziese;2005-10-29;singles;32.1818;4.10991
810817;Andreas Ziese;2005-10-29;doubles;26.6213;5.32197
806276;Anika Götze;2005-10-30;singles;20.8419;2.03177
806276;Anika Götze;2005-10-30;doubles;30.9889;2.55225
806299;Andreas Knauf;2005-10-30;singles;37.5982;3.41991
806299;Andreas Knauf;2005-10-30;doubles;42.6999;4.74946
806304;Gabriela Knauf;2005-10-30;doubles;32.6838;5.87702
806304;Gabriela Knauf;2005-10-30;mixed;32.761;6.23879
806311;Thilo Gottschlag;2005-10-30;doubles;29.9421;2.5049
806311;Thilo Gottschlag;2005-10-30;mixed;34.0966;2.99709
806314;Gert Schulz;2005-10-30;doubles;22.3245;2.43971
806314;Gert Schulz;2005-10-30;mixed;30.1592;4.03995
806323;Dennis Doer;2005-10-30;doubles;32.6611;2.57295
806323;Dennis Doer;2005-10-30;mixed;35.8313;2.82819
807743;Martin Braun;2005-10-30;singles;23.3433;1.79979
807743;Martin Braun;2005-10-30;doubles;16.8754;3.09816
808577;Gerd Kanikowski;2005-10-30;singles;32.3121;1.68259
808577;Gerd Kanikowski;2005-10-30;doubles;24.2035;2.61662
808884;Tobias Schultze;2005-10-30;singles;31.0101;1.90957
808884;Tobias Schultze;2005-10-30;doubles;28.2138;2.71058
810156;Andreas Karos;2005-10-30;singles;20.9128;2.38299
810156;Andreas Karos;2005-10-30;doubles;30.6767;3.15686
806276;Anika Götze;2005-11-05;singles;21.6909;1.95445
806276;Anika Götze;2005-11-05;doubles;31.0183;2.54579
806299;Andreas Knauf;2005-11-05;singles;38.2822;3.25958
806299;Andreas Knauf;2005-11-05;doubles;43.6439;4.56891
806310;Heinz Fraulob;2005-11-05;doubles;23.8123;2.71482
806310;Heinz Fraulob;2005-11-05;mixed;23.0854;3.511
806311;Thilo Gottschlag;2005-11-05;doubles;29.2681;2.46552
806311;Thilo Gottschlag;2005-11-05;mixed;34.1998;2.97968
806316;Rainer Schütz;2005-11-05;singles;30.0939;2.30233
806316;Rainer Schütz;2005-11-05;doubles;23.0874;3.78885
806396;Anja Götze;2005-11-05;doubles;28.474;2.53899
806396;Anja Götze;2005-11-05;mixed;33.5468;2.73144
807743;Martin Braun;2005-11-05;singles;24.1474;1.742
807743;Martin Braun;2005-11-05;doubles;17.2157;3.04008
808577;Gerd Kanikowski;2005-11-05;singles;32.5014;1.65659
808577;Gerd Kanikowski;2005-11-05;doubles;23.5309;2.55402
808884;Tobias Schultze;2005-11-05;singles;31.4811;1.8713
808884;Tobias Schultze;2005-11-05;doubles;27.4247;2.66014
810156;Andreas Karos;2005-11-05;singles;21.3651;2.30348
810156;Andreas Karos;2005-11-05;doubles;29.698;3.0451
810449;Alexander Nachtigall;2005-11-05;singles;36.4055;3.83386
810449;Alexander Nachtigall;2005-11-05;doubles;37.5513;5.53059
806316;Rainer Schütz;2005-11-06;singles;30.7527;2.22698
806316;Rainer Schütz;2005-11-06;doubles;22.2535;3.6897
809363;Andrea Paul;2005-11-06;singles;15.309;3.63806
809363;Andrea Paul;2005-11-06;doubles;25.6505;4.13834
810449;Alexander Nachtigall;2005-11-06;singles;36.8731;3.68993
810449;Alexander Nachtigall;2005-11-06;doubles;37.7772;5.448
809363;Andrea Paul;2005-11-11;singles;17.8279;3.26938
809363;Andrea Paul;2005-11-11;doubles;24.5439;3.94531
806276;Anika Götze;2005-11-12;singles;21.6127;1.93629
806276;Anika Götze;2005-11-12;doubles;30.6711;2.50251
806299;Andreas Knauf;2005-11-12;singles;38.4357;3.19513
806299;Andreas Knauf;2005-11-12;doubles;43.8733;4.48258
806304;Gabriela Knauf;2005-11-12;doubles;35.2288;5.39002
806304;Gabriela Knauf;2005-11-12;mixed;34.0066;5.98208
806311;Thilo Gottschlag;2005-11-12;doubles;29.4837;2.44328
806311;Thilo Gottschlag;2005-11-12;mixed;34.4433;2.94795
808884;Tobias Schultze;2005-11-12;singles;31.6559;1.84138
808884;Tobias Schultze;2005-11-12;doubles;27.6757;2.63173
806276;Anika Götze;2005-11-13;singles;21.488;1.91741
806276;Anika Götze;2005-11-13;doubles;30.9566;2.47724
806304;Gabriela Knauf;2005-11-13;doubles;35.3624;5.33536
806304;Gabriela Knauf;2005-11-13;mixed;34.787;5.77297
806310;Heinz Fraulob;2005-11-13;doubles;22.9969;2.66842
806310;Heinz Fraulob;2005-11-13;mixed;22.4482;3.43993
806316;Rainer Schütz;2005-11-13;singles;30.4356;2.16858
806316;Rainer Schütz;2005-11-13;doubles;21.9855;3.62875
806396;Anja Götze;2005-11-13;doubles;28.7679;2.51251
806396;Anja Götze;2005-11-13;mixed;33.161;2.6989
808514;Stefanie Oertel;2005-11-13;doubles;27.2309;2.66989
808514;Stefanie Oertel;2005-11-13;mixed;33.3344;2.91304
808577;Gerd Kanikowski;2005-11-13;singles;32.5596;1.64787
808577;Gerd Kanikowski;2005-11-13;doubles;23.1467;2.51912
808845;Lilian Malanowsky;2005-11-13;singles;23.1487;2.12454
808845;Lilian Malanowsky;2005-11-13;doubles;30.1027;2.96325
810156;Andreas Karos;2005-11-13;singles;21.6875;2.25707
810156;Andreas Karos;2005-11-13;doubles;29.152;2.98464
810233;Sascha Bulik;2005-11-13;singles;26.4809;1.95963
810233;Sascha Bulik;2005-11-13;doubles;21.5589;3.24505
810449;Alexander Nachtigall;2005-11-13;singles;35.1344;3.40335
810449;Alexander Nachtigall;2005-11-13;doubles;36.3734;5.16341
810817;Andreas Ziese;2005-11-13;doubles;24.4209;4.96714
810817;Andreas Ziese;2005-11-13;mixed;29.7755;6.41681
806323;Dennis Doer;2005-11-16;doubles;32.4381;2.53893
806323;Dennis Doer;2005-11-16;mixed;35.9653;2.80653
806304;Gabriela Knauf;2005-11-17;doubles;36.2488;5.1359
806304;Gabriela Knauf;2005-11-17;mixed;35.5244;5.60203
806323;Dennis Doer;2005-11-18;doubles;32.1072;2.50143
806323;Dennis Doer;2005-11-18;mixed;36.4069;2.7666
808514;Stefanie Oertel;2005-12-02;doubles;26.7913;2.61876
808514;Stefanie Oertel;2005-12-02;mixed;33.6733;2.86891
808845;Lilian Malanowsky;2005-12-02;singles;22.9503;2.08578
808845;Lilian Malanowsky;2005-12-02;doubles;29.5613;2.8926
810233;Sascha Bulik;2005-12-02;singles;26.2697;1.92509
810233;Sascha Bulik;2005-12-02;doubles;22.8642;3.13628
810817;Andreas Ziese;2005-12-02;singles;32.6393;3.91861
810817;Andreas Ziese;2005-12-02;mixed;31.4187;5.91766
806276;Anika Götze;2005-12-03;singles;22.1063;1.86907
806276;Anika Götze;2005-12-03;doubles;31.3104;2.43637
806299;Andreas Knauf;2005-12-03;singles;38.653;3.11423
806299;Andreas Knauf;2005-12-03;doubles;44.4897;4.31577
806311;Thilo Gottschlag;2005-12-03;doubles;29.6556;2.41637
806311;Thilo Gottschlag;2005-12-03;mixed;34.6849;2.90313
806314;Gert Schulz;2005-12-03;doubles;22.2662;2.42855
806314;Gert Schulz;2005-12-03;mixed;30.4797;3.95174
806396;Anja Götze;2005-12-03;doubles;29.1318;2.46978
806396;Anja Götze;2005-12-03;mixed;33.3041;2.67377
807743;Martin Braun;2005-12-03;singles;24.5438;1.70124
807743;Martin Braun;2005-12-03;doubles;17.1253;3.01686
808514;Stefanie Oertel;2005-12-03;doubles;26.2831;2.56392
808514;Stefanie Oertel;2005-12-03;mixed;34.5466;2.80257
808577;Gerd Kanikowski;2005-12-03;singles;32.3826;1.62445
808577;Gerd Kanikowski;2005-12-03;doubles;22.9737;2.49424
808845;Lilian Malanowsky;2005-12-03;singles;22.9275;2.0794
808845;Lilian Malanowsky;2005-12-03;doubles;28.9414;2.81795
808884;Tobias Schultze;2005-12-03;singles;31.9324;1.80283
808884;Tobias Schultze;2005-12-03;doubles;27.875;2.59761
810233;Sascha Bulik;2005-12-03;singles;25.9598;1.88488
810233;Sascha Bulik;2005-12-03;doubles;21.9061;3.04211
810817;Andreas Ziese;2005-12-03;singles;30.1442;3.4757
810817;Andreas Ziese;2005-12-03;doubles;23.7492;4.76364
806304;Gabriela Knauf;2005-12-04;doubles;37.88;4.82411
806304;Gabriela Knauf;2005-12-04;mixed;37.0601;5.31326
806316;Rainer Schütz;2005-12-04;singles;29.9136;2.13541
806316;Rainer Schütz;2005-12-04;doubles;24.2833;3.44994
809363;Andrea Paul;2005-12-04;singles;17.4433;3.17464
809363;Andrea Paul;2005-12-04;doubles;25.8219;3.78883
810449;Alexander Nachtigall;2005-12-04;singles;35.4679;3.33767
810449;Alexander Nachtigall;2005-12-04;doubles;33.7509;4.92632
806276;Anika Götze;2005-12-09;singles;21.966;1.84787
806276;Anika Götze;2005-12-09;doubles;31.6931;2.39393
806299;Andreas Knauf;2005-12-09;singles;39.0869;2.99026
806299;Andreas Knauf;2005-12-09;doubles;44.5734;4.28403
806310;Heinz Fraulob;2005-12-09;singles;23.3978;2.96727
806310;Heinz Fraulob;2005-12-09;doubles;22.6682;2.62128
806314;Gert Schulz;2005-12-09;doubles;22.119;2.40568
806314;Gert Schulz;2005-12-09;mixed;27.4694;3.71972
806323;Dennis Doer;2005-12-09;doubles;32.217;2.4883
806323;Dennis Doer;2005-12-09;mixed;36.4853;2.75594
806396;Anja Götze;2005-12-09;doubles;29.5251;2.42549
806396;Anja Götze;2005-12-09;mixed;31.9253;2.60406
807523;Dan Guddat;2005-12-09;doubles;38.0788;5.45541
807523;Dan Guddat;2005-12-09;mixed;29.6187;7.05214
807743;Martin Braun;2005-12-09;singles;24.4048;1.67981
807743;Martin Braun;2005-12-09;doubles;16.8983;2.97134
808514;Stefanie Oertel;2005-12-09;doubles;26.2871;2.56396
808514;Stefanie Oertel;2005-12-09;mixed;35.0694;2.75839
808577;Gerd Kanikowski;2005-12-09;singles;32.5518;1.60195
808577;Gerd Kanikowski;2005-12-09;doubles;22.6865;2.45611
808845;Lilian Malanowsky;2005-12-09;singles;22.0192;2.02174
808845;Lilian Malanowsky;2005-12-09;doubles;28.9462;2.81744
808884;Tobias Schultze;2005-12-09;singles;32.1479;1.77764
808884;Tobias Schultze;2005-12-09;doubles;28.6099;2.53764
808514;Stefanie Oertel;2005-12-10;doubles;26.3756;2.54842
808845;Lilian Malanowsky;2005-12-10;singles;22.4931;1.98086
808845;Lilian Malanowsky;2005-12-10;doubles;29.0531;2.79624
810233;Sascha Bulik;2005-12-10;singles;26.3685;1.83654
810817;Andreas Ziese;2005-12-10;singles;30.9648;3.25852
809363;Andrea Paul;2005-12-11;doubles;26.1284;3.71716
806323;Dennis Doer;2005-12-12;doubles;32.2624;2.47924
806323;Dennis Doer;2005-12-12;mixed;36.6215;2.73721
806276;Anika Götze;2005-12-17;doubles;31.838;2.37251
806310;Heinz Fraulob;2005-12-17;singles;23.1102;2.87755
806311;Thilo Gottschlag;2005-12-17;doubles;29.4535;2.39044
806311;Thilo Gottschlag;2005-12-17;mixed;34.7618;2.88574
806316;Rainer Schütz;2005-12-17;singles;29.5729;2.07968
806316;Rainer Schütz;2005-12-17;doubles;23.7595;3.37429
806323;Dennis Doer;2005-12-17;doubles;31.8971;2.44441
806323;Dennis Doer;2005-12-17;mixed;35.8853;2.68543
807523;Dan Guddat;2005-12-17;singles;36.3006;4.26709
807523;Dan Guddat;2005-12-17;doubles;38.588;5.26517
808577;Gerd Kanikowski;2005-12-17;singles;32.7464;1.5785
808577;Gerd Kanikowski;2005-12-17;doubles;22.621;2.44306
808845;Lilian Malanowsky;2005-12-17;singles;22.4602;1.97236
808845;Lilian Malanowsky;2005-12-17;doubles;29.2507;2.76099
808884;Tobias Schultze;2005-12-17;singles;32.316;1.75229
808884;Tobias Schultze;2005-12-17;doubles;28.3871;2.50731
809363;Andrea Paul;2005-12-17;doubles;23.8968;3.52892
809363;Andrea Paul;2005-12-17;mixed;29.7266;5.68013
810449;Alexander Nachtigall;2005-12-17;singles;36.906;3.11121
810449;Alexander Nachtigall;2005-12-17;doubles;32.6832;4.70124
808845;Lilian Malanowsky;2005-12-18;singles;22.3724;1.95225
810233;Sascha Bulik;2005-12-18;singles;26.0998;1.7999
810233;Sascha Bulik;2005-12-18;doubles;21.3558;2.97035
810817;Andreas Ziese;2005-12-18;singles;31.2795;3.14962
810817;Andreas Ziese;2005-12-18;doubles;22.4005;4.47945
806276;Anika Götze;2006-01-07;singles;21.8083;1.82045
806276;Anika Götze;2006-01-07;doubles;31.1494;2.32025
806304;Gabriela Knauf;2006-01-07;doubles;37.9379;4.79651
806304;Gabriela Knauf;2006-01-07;mixed;37.1649;5.2723
806310;Heinz Fraulob;2006-01-07;singles;22.7183;2.78592
806310;Heinz Fraulob;2006-01-07;doubles;22.5437;2.59903
806311;Thilo Gottschlag;2006-01-07;doubles;29.755;2.35489
806311;Thilo Gottschlag;2006-01-07;mixed;34.8454;2.86587
806314;Gert Schulz;2006-01-07;doubles;22.0142;2.38891
806314;Gert Schulz;2006-01-07;mixed;27.7638;3.64421
806396;Anja Götze;2006-01-07;doubles;28.8055;2.36949
806396;Anja Götze;2006-01-07;mixed;32.0696;2.57928
807523;Dan Guddat;2006-01-07;singles;37.1698;3.96275
807523;Dan Guddat;2006-01-07;doubles;39.1692;5.06032
807743;Martin Braun;2006-01-07;singles;24.8004;1.64185
807743;Martin Braun;2006-01-07;doubles;18.4946;2.85414
808514;Stefanie Oertel;2006-01-07;doubles;26.7792;2.50311
808514;Stefanie Oertel;2006-01-07;mixed;34.9933;2.74414
808577;Gerd Kanikowski;2006-01-07;doubles;23.7006;2.37909
808845;Lilian Malanowsky;2006-01-07;singles;22.6882;1.91027
808845;Lilian Malanowsky;2006-01-07;doubles;29.7243;2.70281
808884;Tobias Schultze;2006-01-07;singles;32.3201;1.75288
808884;Tobias Schultze;2006-01-07;doubles;28.7188;2.46597
810233;Sascha Bulik;2006-01-07;singles;25.9385;1.77697
810233;Sascha Bulik;2006-01-07;doubles;23.0082;2.88892
810817;Andreas Ziese;2006-01-07;singles;32.8037;2.96637
810817;Andreas Ziese;2006-01-07;doubles;26.1567;4.1918
806316;Rainer Schütz;2006-01-08;singles;30.1334;2.01236
806316;Rainer Schütz;2006-01-08;doubles;23.5069;3.32054
810449;Alexander Nachtigall;2006-01-08;singles;37.3306;2.99154
810449;Alexander Nachtigall;2006-01-08;doubles;33.0139;4.59511
806304;Gabriela Knauf;2006-01-14;doubles;34.9978;4.50424
806304;Gabriela Knauf;2006-01-14;mixed;37.4223;5.20338
808514;Stefanie Oertel;2006-01-14;doubles;26.3646;2.45564
808514;Stefanie Oertel;2006-01-14;mixed;35.1577;2.71776
808845;Lilian Malanowsky;2006-01-14;singles;22.4674;1.87378
808845;Lilian Malanowsky;2006-01-14;doubles;29.241;2.6425
809363;Andrea Paul;2006-01-14;singles;17.3044;3.12135
809363;Andrea Paul;2006-01-14;doubles;25.2032;3.38048
810233;Sascha Bulik;2006-01-14;doubles;23.5924;2.82476
810817;Andreas Ziese;2006-01-14;singles;33.0673;2.8822
810817;Andreas Ziese;2006-01-14;mixed;32.1827;5.63597
806276;Anika Götze;2006-01-15;singles;22.8132;1.76166
806276;Anika Götze;2006-01-15;doubles;31.5356;2.28135
806310;Heinz Fraulob;2006-01-15;singles;21.8022;2.63695
806310;Heinz Fraulob;2006-01-15;doubles;22.3634;2.56837
806314;Gert Schulz;2006-01-15;doubles;21.8618;2.36553
806314;Gert Schulz;2006-01-15;mixed;26.2754;3.47205
806316;Rainer Schütz;2006-01-15;singles;29.2032;1.94117
806316;Rainer Schütz;2006-01-15;doubles;23.7681;3.27709
806396;Anja Götze;2006-01-15;doubles;29.2082;2.32792
806396;Anja Götze;2006-01-15;mixed;31.3236;2.51994
807523;Dan Guddat;2006-01-15;doubles;39.7756;4.90217
807523;Dan Guddat;2006-01-15;mixed;26.7876;6.51808
807743;Martin Braun;2006-01-15;singles;24.5046;1.61077
807743;Martin Braun;2006-01-15;doubles;18.4571;2.84374
808577;Gerd Kanikowski;2006-01-15;singles;32.4931;1.55262
808577;Gerd Kanikowski;2006-01-15;doubles;23.6745;2.37382
810449;Alexander Nachtigall;2006-01-15;singles;37.41;2.9613
810449;Alexander Nachtigall;2006-01-15;doubles;33.286;4.51178
806276;Anika Götze;2006-01-20;singles;22.531;1.72593
806276;Anika Götze;2006-01-20;doubles;30.8146;2.23565
806310;Heinz Fraulob;2006-01-20;singles;22.4628;2.57999
806310;Heinz Fraulob;2006-01-20;doubles;22.4286;2.55679
806314;Gert Schulz;2006-01-20;doubles;22.3581;2.33584
806314;Gert Schulz;2006-01-20;mixed;26.6209;3.41973
806396;Anja Götze;2006-01-20;doubles;28.4576;2.27922
806396;Anja Götze;2006-01-20;mixed;31.5057;2.501
808577;Gerd Kanikowski;2006-01-20;singles;31.9444;1.51673
808577;Gerd Kanikowski;2006-01-20;doubles;24.1743;2.3438
809363;Andrea Paul;2006-01-20;singles;16.9582;3.01217
809363;Andrea Paul;2006-01-20;doubles;24.8112;3.30065
806299;Andreas Knauf;2006-01-21;singles;39.709;2.84693
806299;Andreas Knauf;2006-01-21;doubles;42.9515;4.03664
806314;Gert Schulz;2006-01-21;singles;21.9514;1.9136
806314;Gert Schulz;2006-01-21;doubles;22.3448;2.3341
806316;Rainer Schütz;2006-01-21;doubles;22.8188;3.16839
807523;Dan Guddat;2006-01-21;doubles;37.7046;4.59002
807523;Dan Guddat;2006-01-21;mixed;23.7599;6.01679
807743;Martin Braun;2006-01-21;singles;24.4866;1.60857
807743;Martin Braun;2006-01-21;doubles;18.4374;2.83913
808514;Stefanie Oertel;2006-01-21;doubles;25.9379;2.42817
808514;Stefanie Oertel;2006-01-21;mixed;34.6309;2.68379
810449;Alexander Nachtigall;2006-01-21;singles;38.0836;2.81221
810449;Alexander Nachtigall;2006-01-21;doubles;33.942;4.35087
806299;Andreas Knauf;2006-01-22;singles;39.8955;2.78819
806299;Andreas Knauf;2006-01-22;doubles;43.0346;4.00865
806304;Gabriela Knauf;2006-01-22;doubles;33.2635;4.29418
806304;Gabriela Knauf;2006-01-22;mixed;38.0592;5.05368
806323;Dennis Doer;2006-01-22;mixed;35.9849;2.66807
807523;Dan Guddat;2006-01-22;doubles;37.8121;4.54832
807523;Dan Guddat;2006-01-22;mixed;26.6632;5.62478
808514;Stefanie Oertel;2006-01-22;mixed;34.7654;2.66114
808884;Tobias Schultze;2006-01-22;singles;32.0451;1.73183
808884;Tobias Schultze;2006-01-22;doubles;28.9869;2.43785
809585;Ronny Pabst;2006-01-22;singles;17.7031;4.60777
809585;Ronny Pabst;2006-01-22;doubles;25.5871;3.10593
810233;Sascha Bulik;2006-01-22;doubles;23.1935;2.7765
810817;Andreas Ziese;2006-01-22;singles;33.9308;2.72711
810817;Andreas Ziese;2006-01-22;mixed;32.7754;5.41158
806323;Dennis Doer;2006-01-23;doubles;31.4556;2.41245
806323;Dennis Doer;2006-01-23;mixed;36.1996;2.64676
806323;Dennis Doer;2006-02-05;doubles;32.1102;2.36114
806323;Dennis Doer;2006-02-05;mixed;36.0137;2.62049
806304;Gabriela Knauf;2006-02-09;mixed;38.7045;4.90139
806299;Andreas Knauf;2006-02-10;singles;39.9496;2.76525
806299;Andreas Knauf;2006-02-10;doubles;43.0382;4.00765
807523;Dan Guddat;2006-02-10;doubles;37.8166;4.54636
807523;Dan Guddat;2006-02-10;mixed;28.6641;5.19761
808884;Tobias Schultze;2006-02-10;singles;32.0633;1.72958
808884;Tobias Schultze;2006-02-10;doubles;29.4687;2.38961
809363;Andrea Paul;2006-02-10;singles;16.2852;2.86469
809363;Andrea Paul;2006-02-10;doubles;24.2342;3.20541
806276;Anika Götze;2006-02-11;singles;22.5032;1.72096
806276;Anika Götze;2006-02-11;doubles;30.3999;2.20719
806299;Andreas Knauf;2006-02-11;doubles;43.1457;3.97442
806310;Heinz Fraulob;2006-02-11;singles;21.1704;2.44953
806310;Heinz Fraulob;2006-02-11;doubles;22.2096;2.531
806314;Gert Schulz;2006-02-11;doubles;22.7534;2.3009
806314;Gert Schulz;2006-02-11;mixed;25.5912;3.31647
806396;Anja Götze;2006-02-11;doubles;28.0265;2.24893
806396;Anja Götze;2006-02-11;mixed;30.9547;2.46186
